pH,Turbidez,Temperatura,TDS,ORP,OD,Etiqueta
7.0,0.0,26.6,121.0,557.0,9.2,Agua Segura
6.6,0.0,17.2,713.0,208.0,9.1,Agua Segura
7.8,3.0,21.5,957.0,301.0,9.8,Agua Segura
4.7,0.0,27.0,1000.0,-441.0,2.0,Anomalia Quimica
8.5,4.0,16.3,1000.0,429.0,8.8,Agua Segura
5.2,10.0,24.5,1000.0,-240.0,3.0,Anomalia Quimica
6.8,1.0,16.1,505.0,496.0,8.6,Agua Segura
7.1,296.0,20.0,889.0,226.0,5.9,Anomalia Fisica
6.8,2.0,20.7,593.0,145.0,5.4,Agua Segura
7.6,1.0,20.4,610.0,524.0,9.2,Agua Segura
8.0,2.0,17.4,380.0,314.0,9.7,Agua Segura
6.8,3.0,29.4,549.0,580.0,8.6,Agua Segura
7.7,1.0,24.2,493.0,99.0,4.5,Agua Segura
8.3,1.0,16.2,523.0,329.0,9.7,Agua Segura
7.2,3.0,18.1,757.0,265.0,8.2,Agua Segura
7.7,1.0,28.9,707.0,328.0,8.6,Agua Segura
6.8,191.0,17.4,382.0,153.0,5.7,Anomalia Fisica
6.8,3.0,24.0,1000.0,226.0,8.6,Agua Segura
8.3,2.0,23.5,489.0,564.0,8.2,Agua Segura
7.4,0.0,23.6,299.0,574.0,8.9,Agua Segura
8.1,0.0,19.0,212.0,149.0,4.5,Agua Segura
3.0,9.0,17.8,1000.0,-752.0,4.2,Anomalia Quimica
7.7,20.0,22.5,817.0,268.0,7.0,Anomalia Fisica
6.8,2.0,25.3,758.0,414.0,7.3,Agua Segura
7.5,2.0,25.5,168.0,470.0,8.8,Agua Segura
7.4,2.0,22.9,527.0,533.0,8.1,Agua Segura
6.8,1.0,19.3,249.0,344.0,9.1,Agua Segura
8.4,0.0,17.2,654.0,536.0,8.0,Agua Segura
7.2,2.0,29.4,487.0,421.0,9.4,Agua Segura
7.4,2.0,22.6,354.0,258.0,6.2,Agua Segura
8.2,1.0,18.7,116.0,298.0,9.0,Agua Segura
7.6,2.0,18.1,487.0,511.0,6.8,Agua Segura
7.1,2.0,28.4,704.0,233.0,6.2,Agua Segura
8.3,3.0,19.8,955.0,215.0,9.9,Agua Segura
8.1,0.0,18.9,114.0,164.0,5.1,Agua Segura
8.2,2.0,28.2,710.0,129.0,5.3,Agua Segura
7.8,110.0,25.3,366.0,316.0,7.6,Anomalia Fisica
4.2,13.0,19.1,1000.0,-242.0,4.6,Anomalia Quimica
7.0,3.0,29.4,917.0,203.0,7.3,Agua Segura
8.2,1.0,18.6,757.0,508.0,7.5,Agua Segura
8.1,175.0,27.2,942.0,343.0,7.2,Anomalia Fisica
7.6,1.0,19.7,187.0,347.0,8.1,Agua Segura
8.0,0.0,29.2,105.0,345.0,9.9,Agua Segura
7.7,3.0,15.2,1000.0,296.0,7.4,Agua Segura
7.9,16.0,26.2,630.0,5.0,2.8,Anomalia Biologica/Estancamiento
6.7,2.0,17.9,753.0,497.0,9.0,Agua Segura
7.7,27.0,28.2,254.0,29.0,0.8,Anomalia Biologica/Estancamiento
7.5,2.0,27.6,551.0,304.0,7.8,Agua Segura
7.1,3.0,29.9,963.0,331.0,9.4,Agua Segura
7.6,3.0,20.9,954.0,222.0,7.4,Agua Segura
8.2,3.0,28.4,903.0,243.0,9.1,Agua Segura
7.5,1.0,22.9,564.0,196.0,4.7,Agua Segura
6.7,164.0,16.3,568.0,400.0,3.9,Anomalia Fisica
7.9,10.0,29.8,598.0,-91.0,0.4,Anomalia Biologica/Estancamiento
8.1,2.0,26.6,741.0,469.0,8.0,Agua Segura
7.1,3.0,25.9,534.0,266.0,6.6,Agua Segura
2.9,9.0,15.6,1000.0,-110.0,3.5,Anomalia Quimica
8.0,1.0,27.9,546.0,990.0,8.6,Anomalia de Hardware
7.4,68.0,18.2,539.0,128.0,7.1,Anomalia Fisica
7.1,3.0,26.7,923.0,325.0,7.1,Agua Segura
7.3,1.0,17.3,437.0,494.0,6.4,Agua Segura
7.8,3.0,25.0,1000.0,268.0,6.6,Agua Segura
6.9,3.0,21.0,997.0,542.0,7.0,Agua Segura
7.7,1.0,28.3,239.0,509.0,9.7,Agua Segura
5.3,7.0,24.5,1000.0,-736.0,4.9,Anomalia Quimica
7.4,1.0,26.3,560.0,558.0,7.6,Agua Segura
7.7,1.0,19.2,247.0,263.0,8.7,Agua Segura
6.7,4000.0,29.2,710.0,316.0,9.9,Anomalia de Hardware
8.2,2.0,15.8,280.0,293.0,8.4,Agua Segura
7.3,272.0,15.2,742.0,293.0,5.1,Anomalia Fisica
7.3,2.0,29.4,957.0,176.0,7.9,Agua Segura
7.8,1.0,23.2,447.0,538.0,6.0,Agua Segura
8.3,3.0,26.3,1000.0,220.0,7.0,Agua Segura
7.4,0.0,22.2,649.0,422.0,6.8,Agua Segura
8.2,1.0,14.7,730.0,199.0,4.5,Agua Segura
8.2,15.0,33.0,267.0,-20.0,2.0,Anomalia Biologica/Estancamiento
7.9,1.0,15.2,259.0,491.0,9.8,Agua Segura
8.2,1.0,29.7,579.0,605.0,9.7,Agua Segura
8.4,1.0,22.1,707.0,314.0,7.9,Agua Segura
7.2,3.0,29.2,763.0,555.0,8.6,Agua Segura
7.8,3.0,21.9,1000.0,264.0,9.5,Agua Segura
8.2,0.0,27.7,167.0,555.0,7.3,Agua Segura
6.6,2.0,24.2,495.0,440.0,8.9,Agua Segura
6.7,1.0,23.1,741.0,322.0,7.7,Agua Segura
7.1,2.0,16.1,535.0,572.0,8.2,Agua Segura
8.3,0.0,20.3,268.0,180.0,4.4,Agua Segura
6.8,0.0,26.9,393.0,508.0,7.4,Agua Segura
6.8,1.0,15.2,376.0,533.0,7.6,Agua Segura
2.9,8.0,18.2,1000.0,-530.0,2.6,Anomalia Quimica
6.8,2.0,28.9,462.0,255.0,9.2,Agua Segura
7.0,2.0,28.2,789.0,433.0,6.8,Agua Segura
8.1,3.0,27.2,944.0,356.0,7.4,Agua Segura
8.3,0.0,24.0,487.0,252.0,6.7,Agua Segura
8.3,2.0,19.2,364.0,586.0,9.1,Agua Segura
7.9,0.0,16.3,303.0,160.0,4.9,Agua Segura
6.6,43.0,21.0,673.0,175.0,5.0,Anomalia Fisica
8.1,2.0,19.7,213.0,363.0,9.6,Agua Segura
8.3,1.0,18.6,521.0,223.0,6.5,Agua Segura
8.0,2.0,18.5,478.0,543.0,7.6,Agua Segura
6.2,24.0,28.5,275.0,18.0,2.1,Anomalia Biologica/Estancamiento
7.7,87.0,20.8,645.0,134.0,4.4,Anomalia Fisica
8.1,1.0,21.5,670.0,352.0,6.3,Agua Segura
8.4,2.0,15.9,476.0,481.0,6.9,Agua Segura
8.2,0.0,15.4,55.0,342.0,8.6,Agua Segura
6.7,3.0,25.0,443.0,246.0,9.5,Agua Segura
8.3,1.0,27.0,291.0,418.0,7.5,Agua Segura
7.0,2.0,21.8,62.0,457.0,6.3,Agua Segura
6.8,2.0,16.4,168.0,330.0,8.7,Agua Segura
7.0,2.0,26.9,793.0,439.0,7.1,Agua Segura
5.3,11.0,19.9,1000.0,-715.0,5.0,Anomalia Quimica
7.3,2.0,25.6,785.0,536.0,8.0,Agua Segura
6.7,2.0,16.3,616.0,415.0,8.7,Agua Segura
6.9,2.0,25.9,253.0,232.0,9.0,Agua Segura
7.9,0.0,28.6,359.0,250.0,9.8,Agua Segura
7.4,14.0,27.2,574.0,-4.0,1.9,Anomalia Biologica/Estancamiento
4.6,6.0,19.9,1000.0,-376.0,5.8,Anomalia Quimica
8.0,1.0,25.0,724.0,559.0,8.6,Agua Segura
8.1,0.0,29.6,727.0,308.0,9.8,Agua Segura
7.9,0.0,21.4,312.0,199.0,6.6,Agua Segura
6.8,3.0,18.1,893.0,558.0,7.6,Agua Segura
7.7,2.0,25.4,528.0,378.0,7.4,Agua Segura
8.4,1.0,28.7,601.0,378.0,9.2,Agua Segura
7.0,0.0,26.0,293.0,518.0,8.0,Agua Segura
7.9,2.0,27.3,240.0,541.0,8.4,Agua Segura
7.5,4000.0,18.3,709.0,556.0,6.0,Anomalia de Hardware
6.6,3.0,22.4,253.0,5.0,0.0,Anomalia de Hardware
13.3,2.0,19.6,334.0,297.0,9.7,Anomalia de Hardware
7.2,2.0,20.3,397.0,385.0,7.4,Agua Segura
7.4,2.0,17.9,263.0,445.0,8.6,Agua Segura
8.1,1.0,21.7,84.0,275.0,9.5,Agua Segura
7.3,1.0,24.4,314.0,325.0,8.2,Agua Segura
8.2,2.0,20.6,611.0,469.0,9.1,Agua Segura
6.6,1.0,18.3,113.0,270.0,9.1,Agua Segura
8.3,2.0,27.1,257.0,381.0,9.5,Agua Segura
6.7,3.0,26.9,926.0,476.0,7.3,Agua Segura
6.6,184.0,17.6,498.0,340.0,6.6,Anomalia Fisica
2.3,15.0,18.9,1000.0,-661.0,3.2,Anomalia Quimica
2.7,4.0,30.0,1000.0,-416.0,4.9,Anomalia Quimica
4.7,7.0,19.0,1000.0,-357.0,2.3,Anomalia Quimica
8.4,2.0,16.8,391.0,335.0,9.5,Agua Segura
7.4,3.0,17.1,199.0,212.0,7.8,Agua Segura
8.2,2.0,29.5,284.0,127.0,5.5,Agua Segura
7.7,1.0,19.6,453.0,231.0,6.2,Agua Segura
6.8,1.0,28.5,115.0,204.0,8.6,Agua Segura
6.6,1.0,16.4,727.0,443.0,7.4,Agua Segura
7.0,1.0,28.1,242.0,112.0,4.9,Agua Segura
8.2,2.0,21.2,103.0,305.0,6.8,Agua Segura
7.4,1.0,20.9,626.0,233.0,6.5,Agua Segura
7.7,1.0,20.6,135.0,236.0,6.2,Agua Segura
6.8,1.0,16.4,798.0,192.0,4.2,Agua Segura
7.6,1.0,21.9,698.0,513.0,8.9,Agua Segura
6.7,55.0,28.2,761.0,329.0,4.5,Anomalia Fisica
7.0,2.0,15.7,789.0,198.0,7.5,Agua Segura
8.3,2.0,17.4,185.0,329.0,5.8,Agua Segura
8.3,1.0,19.5,331.0,343.0,8.6,Agua Segura
6.3,9.0,34.6,533.0,-68.0,2.8,Anomalia Biologica/Estancamiento
8.3,7.0,27.1,462.0,-70.0,0.4,Anomalia Biologica/Estancamiento
7.3,1.0,22.7,226.0,425.0,8.8,Agua Segura
12.1,1.0,18.6,772.0,284.0,8.0,Anomalia de Hardware
8.2,0.0,22.3,557.0,389.0,6.3,Agua Segura
6.8,1.0,21.2,423.0,999.0,6.6,Anomalia de Hardware
7.5,2.0,29.3,252.0,278.0,8.0,Agua Segura
8.2,2.0,28.7,565.0,437.0,9.8,Agua Segura
7.6,3.0,15.2,971.0,254.0,6.3,Agua Segura
8.0,2.0,17.4,915.0,419.0,9.1,Agua Segura
7.0,272.0,15.7,566.0,298.0,6.1,Anomalia Fisica
7.9,1.0,28.5,104.0,578.0,8.0,Agua Segura
8.3,3.0,27.4,1000.0,231.0,9.6,Agua Segura
6.7,15.0,34.7,504.0,13.0,1.7,Anomalia Biologica/Estancamiento
7.1,76.0,29.7,687.0,304.0,7.4,Anomalia Fisica
6.7,174.0,27.0,482.0,276.0,7.8,Anomalia Fisica
7.7,26.0,34.9,646.0,8.0,1.3,Anomalia Biologica/Estancamiento
3.5,2.0,23.0,1000.0,-336.0,4.5,Anomalia Quimica
6.9,1.0,24.4,175.0,310.0,9.0,Agua Segura
8.2,2.0,22.2,1000.0,378.0,9.2,Agua Segura
8.4,0.0,24.7,369.0,11.0,0.0,Anomalia de Hardware
2.9,15.0,27.4,1000.0,-661.0,4.3,Anomalia Quimica
7.9,3.0,19.7,1000.0,485.0,9.7,Agua Segura
7.3,1.0,18.8,405.0,345.0,9.6,Agua Segura
7.2,2.0,26.2,280.0,128.0,5.2,Agua Segura
12.5,2.0,29.5,489.0,208.0,6.8,Anomalia de Hardware
7.1,3.0,23.1,738.0,196.0,5.3,Agua Segura
7.6,2.0,20.4,519.0,430.0,6.3,Agua Segura
6.8,1.0,17.2,173.0,505.0,7.1,Agua Segura
6.9,1.0,22.2,626.0,271.0,8.7,Agua Segura
8.3,0.0,19.0,729.0,552.0,7.9,Agua Segura
8.5,27.0,16.0,466.0,188.0,6.9,Anomalia Fisica
7.9,3.0,15.3,207.0,259.0,9.5,Agua Segura
7.9,1.0,22.5,131.0,98.0,4.9,Agua Segura
7.5,28.0,25.8,703.0,-37.0,0.7,Anomalia Biologica/Estancamiento
7.0,2.0,21.4,466.0,509.0,6.1,Agua Segura
7.9,124.0,21.2,765.0,148.0,6.8,Anomalia Fisica
6.8,0.0,29.7,337.0,267.0,6.7,Agua Segura
8.2,2.0,26.7,82.0,179.0,5.6,Agua Segura
3.1,12.0,15.5,1000.0,-411.0,5.1,Anomalia Quimica
7.9,0.0,28.9,743.0,341.0,6.6,Agua Segura
7.2,1.0,19.5,619.0,524.0,7.5,Agua Segura
2.9,0.0,17.4,1000.0,-738.0,5.9,Anomalia Quimica
8.2,2.0,28.8,694.0,220.0,6.0,Agua Segura
7.7,1.0,25.5,654.0,354.0,9.8,Agua Segura
8.0,1.0,20.2,795.0,500.0,6.2,Agua Segura
7.2,2.0,17.4,420.0,566.0,8.8,Agua Segura
7.1,2.0,15.6,713.0,273.0,9.4,Agua Segura
7.4,3.0,24.4,198.0,225.0,9.1,Agua Segura
8.1,3.0,18.3,944.0,465.0,9.6,Agua Segura
8.2,1.0,24.1,781.0,144.0,3.9,Agua Segura
6.8,172.0,22.4,803.0,270.0,7.1,Anomalia Fisica
2.7,11.0,19.1,1000.0,-599.0,3.4,Anomalia Quimica
8.2,1.0,24.2,143.0,388.0,7.1,Agua Segura
3.9,0.0,29.6,1000.0,-306.0,5.8,Anomalia Quimica
7.3,1.0,23.5,746.0,-18.0,0.0,Anomalia de Hardware
6.7,1.0,19.3,171.0,492.0,7.3,Agua Segura
7.0,2.0,15.7,630.0,203.0,4.0,Agua Segura
8.3,2.0,28.7,213.0,-14.0,0.0,Anomalia de Hardware
7.0,1.0,18.3,505.0,584.0,9.4,Agua Segura
8.2,99.0,16.7,413.0,210.0,7.0,Anomalia Fisica
6.9,1.0,20.1,568.0,495.0,8.7,Agua Segura
8.0,56.0,16.3,378.0,117.0,5.6,Anomalia Fisica
7.9,1.0,29.1,345.0,168.0,5.1,Agua Segura
6.8,2.0,27.0,378.0,445.0,8.9,Agua Segura
7.2,1.0,17.3,334.0,218.0,9.8,Agua Segura
6.6,3.0,15.9,777.0,433.0,9.4,Agua Segura
6.0,16.0,31.7,317.0,-42.0,1.8,Anomalia Biologica/Estancamiento
7.6,0.0,20.6,504.0,409.0,9.7,Agua Segura
6.6,7.0,34.3,537.0,-39.0,2.4,Anomalia Biologica/Estancamiento
7.8,2.0,19.9,550.0,260.0,7.6,Agua Segura
7.4,1.0,22.1,760.0,460.0,6.5,Agua Segura
7.9,0.0,29.0,451.0,266.0,8.5,Agua Segura
6.7,1.0,25.4,412.0,313.0,7.2,Agua Segura
8.5,224.0,27.6,885.0,131.0,4.0,Anomalia Fisica
7.5,0.0,17.3,183.0,569.0,7.9,Agua Segura
7.3,0.0,18.9,307.0,-24.0,0.1,Anomalia de Hardware
6.9,1.0,15.4,674.0,457.0,8.7,Agua Segura
7.1,1.0,27.5,671.0,226.0,7.1,Agua Segura
8.2,0.0,19.1,108.0,353.0,7.0,Agua Segura
8.4,188.0,17.5,469.0,319.0,6.5,Anomalia Fisica
5.4,12.0,21.7,1000.0,-551.0,5.4,Anomalia Quimica
7.0,1.0,26.0,615.0,431.0,8.4,Agua Segura
7.3,3.0,24.6,474.0,494.0,6.2,Agua Segura
6.7,2.0,16.0,737.0,236.0,7.6,Agua Segura
8.1,0.0,24.2,280.0,394.0,6.2,Agua Segura
6.8,0.0,26.4,177.0,401.0,7.1,Agua Segura
8.1,204.0,25.3,635.0,137.0,6.3,Anomalia Fisica
6.9,3.0,14.8,974.0,394.0,8.2,Agua Segura
3.2,7.0,16.0,1000.0,-664.0,2.3,Anomalia Quimica
7.2,3.0,16.9,959.0,371.0,8.9,Agua Segura
7.2,3.0,28.6,911.0,505.0,9.9,Agua Segura
7.6,1.0,25.9,124.0,388.0,6.5,Agua Segura
7.0,2.0,18.3,79.0,1000.0,9.0,Anomalia de Hardware
8.5,2.0,23.9,194.0,610.0,9.8,Agua Segura
7.8,0.0,20.8,283.0,249.0,9.1,Agua Segura
13.9,2.0,19.1,409.0,626.0,6.9,Anomalia de Hardware
7.6,236.0,21.7,476.0,212.0,4.0,Anomalia Fisica
7.4,2.0,27.1,761.0,426.0,9.5,Agua Segura
8.0,0.0,19.3,413.0,420.0,8.3,Agua Segura
7.6,29.0,30.9,225.0,54.0,1.8,Anomalia Biologica/Estancamiento
6.8,0.0,19.6,150.0,462.0,7.4,Agua Segura
8.4,2.0,22.1,78.0,290.0,8.0,Agua Segura
8.2,2.0,19.6,324.0,208.0,9.6,Agua Segura
7.2,0.0,26.3,745.0,253.0,8.8,Agua Segura
8.1,15.0,28.7,385.0,-24.0,1.3,Anomalia Biologica/Estancamiento
7.1,2.0,20.4,494.0,218.0,7.0,Agua Segura
8.2,2.0,19.2,235.0,295.0,7.9,Agua Segura
7.5,69.0,28.5,528.0,181.0,6.5,Anomalia Fisica
6.6,17.0,26.5,240.0,-40.0,2.1,Anomalia Biologica/Estancamiento
7.1,0.0,29.3,59.0,-18.0,0.0,Anomalia de Hardware
7.7,164.0,20.9,779.0,116.0,7.2,Anomalia Fisica
4.7,5.0,24.5,1000.0,-220.0,2.6,Anomalia Quimica
7.8,2.0,16.0,443.0,565.0,8.4,Agua Segura
7.7,27.0,29.5,538.0,-3.0,1.7,Anomalia Biologica/Estancamiento
7.2,29.0,30.9,417.0,-51.0,2.0,Anomalia Biologica/Estancamiento
12.2,2.0,29.2,748.0,301.0,5.8,Anomalia de Hardware
8.0,1.0,16.3,172.0,488.0,8.6,Agua Segura
8.1,2.0,19.6,391.0,-14.0,0.2,Anomalia de Hardware
7.8,1.0,23.2,323.0,421.0,6.0,Agua Segura
8.2,0.0,25.7,549.0,448.0,6.1,Agua Segura
7.9,2.0,16.1,502.0,390.0,7.5,Agua Segura
6.8,1.0,20.2,654.0,522.0,7.9,Agua Segura
7.9,3.0,26.6,911.0,473.0,8.7,Agua Segura
6.3,29.0,30.0,407.0,-85.0,0.3,Anomalia Biologica/Estancamiento
7.6,153.0,23.4,338.0,175.0,4.9,Anomalia Fisica
8.0,1.0,18.9,178.0,483.0,8.4,Agua Segura
7.4,2.0,23.5,87.0,453.0,7.0,Agua Segura
7.9,3.0,22.9,186.0,289.0,6.7,Agua Segura
3.2,15.0,17.6,1000.0,-344.0,2.8,Anomalia Quimica
3.4,3.0,22.8,1000.0,-763.0,2.0,Anomalia Quimica
7.4,2.0,29.8,280.0,508.0,8.1,Agua Segura
6.8,1.0,15.3,137.0,403.0,7.2,Agua Segura
7.5,0.0,20.8,271.0,271.0,6.9,Agua Segura
2.5,13.0,28.4,1000.0,-335.0,5.7,Anomalia Quimica
7.6,1.0,16.4,658.0,399.0,6.6,Agua Segura
8.1,2.0,22.6,246.0,125.0,5.4,Agua Segura
6.7,1.0,24.0,86.0,485.0,8.3,Agua Segura
4.5,2.0,15.4,1000.0,-516.0,5.3,Anomalia Quimica
6.6,25.0,29.3,481.0,32.0,1.0,Anomalia Biologica/Estancamiento
7.6,1.0,21.8,729.0,272.0,9.1,Agua Segura
7.7,68.0,20.1,627.0,222.0,5.9,Anomalia Fisica
8.0,18.0,29.6,842.0,358.0,6.0,Anomalia Fisica
2.9,6.0,20.6,1000.0,-232.0,2.2,Anomalia Quimica
8.2,3.0,25.0,628.0,458.0,9.4,Agua Segura
7.0,1.0,19.1,659.0,290.0,10.0,Agua Segura
7.3,29.0,28.9,695.0,37.0,1.5,Anomalia Biologica/Estancamiento
6.5,156.0,21.7,891.0,257.0,5.6,Anomalia Fisica
4.1,15.0,18.2,1000.0,-444.0,5.3,Anomalia Quimica
7.1,3.0,26.4,983.0,241.0,7.1,Agua Segura
7.0,3.0,22.7,1000.0,467.0,9.6,Agua Segura
8.1,3.0,22.6,953.0,332.0,7.2,Agua Segura
8.3,1.0,27.1,72.0,126.0,5.8,Agua Segura
6.6,29.0,27.4,514.0,-37.0,2.8,Anomalia Biologica/Estancamiento
7.0,2.0,16.1,568.0,313.0,7.7,Agua Segura
3.1,6.0,30.1,1000.0,-724.0,2.2,Anomalia Quimica
8.1,3.0,27.2,962.0,563.0,6.8,Agua Segura
7.8,1.0,17.2,229.0,256.0,9.6,Agua Segura
7.4,1.0,23.6,539.0,464.0,6.4,Agua Segura
7.4,1.0,22.9,468.0,177.0,5.0,Agua Segura
7.7,262.0,18.9,608.0,177.0,8.0,Anomalia Fisica
6.6,1.0,27.4,404.0,529.0,7.2,Agua Segura
7.3,78.0,16.4,782.0,134.0,7.3,Anomalia Fisica
7.0,1.0,24.1,704.0,444.0,9.8,Agua Segura
8.1,2.0,22.6,460.0,351.0,6.9,Agua Segura
8.3,1.0,23.5,207.0,475.0,10.0,Agua Segura
7.8,0.0,25.1,485.0,567.0,8.2,Agua Segura
7.6,1.0,21.2,633.0,203.0,4.4,Agua Segura
7.3,2.0,26.4,91.0,220.0,7.6,Agua Segura
7.1,2.0,24.9,626.0,595.0,7.4,Agua Segura
8.4,1.0,27.3,376.0,396.0,8.0,Agua Segura
8.2,2.0,17.7,416.0,212.0,6.2,Agua Segura
7.4,2.0,19.4,805.0,501.0,7.9,Agua Segura
6.9,1.0,22.9,564.0,986.0,6.7,Anomalia de Hardware
7.1,1.0,29.4,434.0,1000.0,7.5,Anomalia de Hardware
7.1,2.0,27.2,288.0,182.0,4.9,Agua Segura
6.7,1.0,19.3,170.0,26.0,0.2,Anomalia de Hardware
7.8,1.0,18.8,282.0,974.0,7.0,Anomalia de Hardware
7.2,14.0,26.0,403.0,-47.0,2.0,Anomalia Biologica/Estancamiento
7.3,201.0,23.8,783.0,304.0,4.7,Anomalia Fisica
6.8,2.0,16.4,461.0,522.0,7.4,Agua Segura
8.4,8.0,27.2,509.0,-25.0,1.2,Anomalia Biologica/Estancamiento
8.0,2.0,18.0,235.0,250.0,9.9,Agua Segura
8.2,1.0,24.9,574.0,228.0,10.1,Agua Segura
2.1,7.0,20.4,1000.0,-754.0,4.5,Anomalia Quimica
6.9,2.0,24.4,63.0,284.0,8.7,Agua Segura
6.8,1.0,15.1,801.0,324.0,9.1,Agua Segura
3.7,8.0,20.8,1000.0,-142.0,4.6,Anomalia Quimica
7.1,3.0,17.7,1000.0,593.0,7.3,Agua Segura
8.0,0.0,28.6,596.0,560.0,7.9,Agua Segura
7.9,89.0,23.0,638.0,345.0,6.7,Anomalia Fisica
5.3,2.0,27.9,1000.0,-599.0,3.5,Anomalia Quimica
6.6,0.0,29.3,90.0,88.0,5.4,Agua Segura
7.4,2.0,22.5,347.0,305.0,6.1,Agua Segura
8.0,3.0,29.6,177.0,362.0,6.8,Agua Segura
8.1,3.0,30.0,966.0,244.0,5.9,Agua Segura
8.3,2.0,16.3,422.0,137.0,4.7,Agua Segura
7.6,2.0,19.8,513.0,147.0,5.3,Agua Segura
6.8,1.0,29.6,299.0,491.0,9.4,Agua Segura
7.6,3.0,26.3,331.0,380.0,9.7,Agua Segura
7.4,15.0,26.3,296.0,-2.0,1.0,Anomalia Biologica/Estancamiento
8.2,2.0,15.8,158.0,538.0,8.3,Agua Segura
8.3,3.0,19.3,917.0,412.0,7.3,Agua Segura
6.8,1.0,18.7,81.0,453.0,9.6,Agua Segura
7.9,1.0,23.2,278.0,536.0,8.9,Agua Segura
7.8,1.0,17.7,157.0,522.0,6.0,Agua Segura
7.1,1.0,22.0,84.0,568.0,10.0,Agua Segura
13.9,3.0,15.6,164.0,267.0,8.3,Anomalia de Hardware
4.4,10.0,29.7,1000.0,-666.0,5.0,Anomalia Quimica
7.7,1.0,20.2,681.0,603.0,9.2,Agua Segura
7.0,2.0,27.8,525.0,173.0,5.7,Agua Segura
8.4,1.0,26.9,261.0,182.0,5.5,Agua Segura
5.1,2.0,29.2,1000.0,-265.0,4.5,Anomalia Quimica
7.3,167.0,22.7,789.0,178.0,4.1,Anomalia Fisica
7.8,42.0,23.9,846.0,133.0,6.9,Anomalia Fisica
8.2,2.0,15.6,570.0,303.0,9.3,Agua Segura
7.4,2.0,16.4,486.0,324.0,7.8,Agua Segura
7.6,2.0,25.8,261.0,260.0,8.9,Agua Segura
7.3,1.0,23.9,638.0,331.0,6.7,Agua Segura
6.9,1.0,19.0,279.0,201.0,6.3,Agua Segura
8.3,3.0,20.8,1000.0,259.0,9.2,Agua Segura
6.9,1.0,28.1,771.0,235.0,8.5,Agua Segura
8.3,1.0,21.3,49.0,547.0,6.3,Agua Segura
6.0,13.0,32.7,213.0,-21.0,0.4,Anomalia Biologica/Estancamiento
7.0,3.0,26.4,453.0,181.0,6.6,Agua Segura
8.1,1.0,19.7,49.0,223.0,9.5,Agua Segura
7.1,2.0,27.3,249.0,200.0,6.5,Agua Segura
8.1,1.0,19.5,661.0,151.0,5.4,Agua Segura
7.7,1.0,21.7,95.0,108.0,4.8,Agua Segura
7.7,10.0,27.7,384.0,-107.0,0.8,Anomalia Biologica/Estancamiento
8.4,2.0,23.9,299.0,394.0,7.7,Agua Segura
7.9,2.0,15.2,505.0,89.0,4.5,Agua Segura
6.8,2.0,27.7,536.0,357.0,7.2,Agua Segura
7.8,0.0,18.8,613.0,189.0,8.3,Agua Segura
8.3,0.0,26.2,319.0,302.0,7.6,Agua Segura
5.5,15.0,16.4,1000.0,-297.0,4.9,Anomalia Quimica
7.0,0.0,19.5,646.0,122.0,6.0,Agua Segura
7.0,0.0,21.3,595.0,1000.0,8.2,Anomalia de Hardware
13.8,0.0,15.6,705.0,552.0,8.9,Anomalia de Hardware
8.0,2.0,19.0,684.0,220.0,6.3,Agua Segura
7.5,26.0,25.9,294.0,232.0,5.6,Anomalia Fisica
6.8,2.0,25.5,569.0,401.0,6.9,Agua Segura
6.9,1.0,26.5,291.0,157.0,5.7,Agua Segura
7.2,47.0,17.3,829.0,173.0,7.0,Anomalia Fisica
6.7,1.0,25.6,496.0,534.0,9.7,Agua Segura
7.3,2.0,27.6,777.0,257.0,10.1,Agua Segura
8.1,1.0,25.7,411.0,219.0,7.0,Agua Segura
7.8,0.0,18.3,678.0,-20.0,0.1,Anomalia de Hardware
4.7,1.0,29.2,1000.0,-502.0,2.8,Anomalia Quimica
7.0,2.0,22.8,948.0,282.0,9.0,Agua Segura
7.0,2.0,23.9,654.0,205.0,7.7,Agua Segura
7.7,0.0,22.0,264.0,431.0,7.4,Agua Segura
8.3,1.0,26.3,129.0,188.0,5.5,Agua Segura
8.5,0.0,19.3,99.0,-14.0,0.0,Anomalia de Hardware
6.6,1.0,23.0,589.0,273.0,6.2,Agua Segura
7.6,0.0,20.7,265.0,346.0,7.4,Agua Segura
6.7,18.0,33.1,345.0,-24.0,0.0,Anomalia Biologica/Estancamiento
6.9,22.0,34.4,324.0,-78.0,2.7,Anomalia Biologica/Estancamiento
7.4,1.0,18.5,452.0,238.0,8.1,Agua Segura
8.0,2.0,27.2,611.0,500.0,9.4,Agua Segura
7.0,1.0,26.7,546.0,568.0,8.6,Agua Segura
3.9,4.0,25.8,1000.0,-571.0,4.2,Anomalia Quimica
7.3,0.0,26.6,63.0,259.0,7.5,Agua Segura
6.9,2.0,20.0,535.0,392.0,8.8,Agua Segura
6.5,15.0,32.4,273.0,-85.0,0.4,Anomalia Biologica/Estancamiento
7.4,1.0,22.2,500.0,567.0,9.2,Agua Segura
7.4,3.0,26.1,1000.0,559.0,7.7,Agua Segura
7.0,3.0,15.2,931.0,366.0,6.0,Agua Segura
8.0,1.0,17.3,760.0,133.0,5.6,Agua Segura
7.6,1.0,16.6,451.0,527.0,6.7,Agua Segura
7.4,1.0,15.5,576.0,-9.0,0.1,Anomalia de Hardware
